Year,Round,College,Branch,Category,CutoffRank
2024,Round 2,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,Electrical,GM,54610
2024,Round 2,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,Electrical,GMR,59067
2024,Round 2,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,Electrical,SCG,136534
2024,Round 2,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,Electrical,STG,175292
2024,Round 2,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,Electrical,STR,208285
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,1G,17063
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,2AG,15900
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,2AK,17132
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,2AR,18496
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,2BG,17512
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,3AG,13552
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,3BG,13205
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,3BR,16147
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,GM,12020
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,GMK,14127
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,GMR,15449
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,SCG,39873
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,SCK,48830
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,SCR,55302
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,STG,67055
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Computers,STR,67981
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,1G,35951
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,2AG,28854
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,2AK,29236
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,2AR,31225
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,2BG,36999
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,3AG,26903
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,3AR,30284
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,3BG,23766
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,3BR,28975
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,GM,21982
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,GMK,24690
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,GMR,25436
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,SCG,77124
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,SCK,78898
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,SCR,90211
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,STG,85608
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electronics,STR,162829
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,1G,43259
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,1R,89959
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,2AG,48365
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,2BG,62553
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,2BR,78826
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,3AG,73888
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,3AR,97223
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,3BG,45348
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,GM,41873
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,GMK,48651
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,GMR,44864
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,SCG,114899
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Electrical,STG,211801
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,1G,26138
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,2AG,28245
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,2AR,28427
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,2BG,31621
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,3AG,25964
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,3BG,21289
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,3BK,29813
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,3BR,24229
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,GM,20406
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,GMK,21427
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,GMR,24131
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,SCG,88194
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,SCR,92505
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,STG,98921
2024,Round 2,K.L.S. Gogte Institute of Technology Belgaum,Info.Science,STR,115765
2024,Round 2,B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur,Architecture,GM,465
2024,Round 2,B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur,Civil,GM,272764
2024,Round 2,B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur,Mechanical,GM,262718
2024,Round 2,"Hira Sugar Institute of Technology Belagavi District,",Mechanical,GM,271171
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,2AG,64395
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,3AG,59247
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,3BG,54530
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,GM,45873
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,GMK,47893
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,GMR,49259
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,SCG,81316
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,STG,86235
2024,Round 2,P D A College of Engineering Gulbarga,Electronics,STR,165630
2024,Round 2,P D A College of Engineering Gulbarga,Ind.Prodn.,GM,268033
2024,Round 2,P D A College of Engineering Gulbarga,Mechanical,GM,272179
2024,Round 2,Khaja Banda Nawaz University Kalburgi,Aeronaut.Engg,1G,185901
2024,Round 2,Khaja Banda Nawaz University Kalburgi,Aeronaut.Engg,3AG,173079
2024,Round 2,Khaja Banda Nawaz University Kalburgi,Aeronaut.Engg,GM,131757
2024,Round 2,Khaja Banda Nawaz University Kalburgi,Aeronaut.Engg,GMR,190645
2024,Round 2,Khaja Banda Nawaz University Kalburgi,Civil,GM,256817
2024,Round 2,Khaja Banda Nawaz University Kalburgi,Mechanical,GM,229802
2024,Round 2,Gurunanak Dev Engineering College Bidar,Mechanical,GM,267065
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,Civil,GM,272468
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,CS- Cyber,1G,148213
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,CS- Cyber,2AG,167073
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,CS- Cyber,2AR,247978
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,CS- Cyber,3AG,142973
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,CS- Cyber,GM,112339
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,CS- Cyber,SCG,162924
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,CS- Cyber,SCR,165346
2024,Round 2,Bheemanna Khandre Institute of Technology Bhalki,Mechanical,GM,252602
2024,Round 2,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,Civil,GM,272839
2024,Round 2,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,Mechanical,GM,271814
2024,Round 2,H K Es S L N College of Engineering Raichur,Civil,GM,271261
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,1G,4050
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2AG,5924
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2AK,12097
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2AR,9934
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2BG,8309
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,3AG,3713
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,3BG,5334
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,GM,2609
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,GMR,5437
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,SCG,27697
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,SCR,37301
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,STG,26331
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,1G,8227
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,1R,10515
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2AG,7402
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2AK,11816
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2AR,9314
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2BG,10906
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,2BR,11412
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,3AG,4958
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,3AR,7552
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,3BG,5472
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,3BK,10278
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,3BR,7499
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,GM,4580
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,GMK,10014
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,GMR,7272
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,SCG,31264
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,SCK,40237
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,SCR,41933
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,STG,31284
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,STK,43294
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Artificial,STR,35144
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,1G,9249
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,2AG,7911
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,2BG,11724
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,3AG,4998
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,3BG,5512
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,GM,4890
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,GMK,17434
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,GMR,8465
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,SCG,34221
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,SCK,104860
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,STG,31856
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. and,STR,54873
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,1G,5766
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,1K,7521
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,1R,9108
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,2AG,5704
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,2AK,8420
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,2AR,7170
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,2BG,9044
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,2BK,41446
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,2BR,10336
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,3AG,3654
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,3AK,8969
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,3AR,5765
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,3BG,4348
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,3BK,7414
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,3BR,5605
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,GM,2950
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,GMK,6730
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,GMR,4839
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,SCG,23700
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,SCK,30553
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,SCR,34124
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,STG,23627
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,STK,27702
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Computers,STR,31652
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,1G,5647
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,2AG,6467
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,2BG,10720
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,3AG,3996
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,3BG,4715
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,3BR,5701
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,GM,3558
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,GMK,7998
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,GMR,5077
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,SCG,25670
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,STG,24592
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Comp. Sc. Engg-,STR,49505
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,1G,10870
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,1K,19265
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,1R,11714
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,2AG,9571
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,2AK,21807
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,2AR,12339
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,2BG,14581
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,2BR,17463
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,3AG,6376
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,3AK,21248
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,3AR,10604
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,3BG,6329
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,3BR,9404
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,GM,5149
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,GMK,18435
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,GMR,8881
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,SCG,43206
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,SCK,74804
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,SCR,51758
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,STG,44826
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Electronics,STR,53838
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,2AG,17252
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,2BG,20029
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,2BR,70570
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,3AG,13673
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,3BG,10652
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,3BR,17814
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,GM,9023
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,GMK,23911
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,GMR,12775
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,SCG,48035
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,SCK,71852
2024,Round 2,"B M S College of Engineering Basavanagudi,Bangalore",Aero Space,STG,27053
